Harsh;0;0;0;0;6;0;0;0;0;0;0;0;
Donald;9;5;0;10;10;0;10;0;0;7;0;6;
Cedric;0;0;0;0;0;0;5;7;5;7;6;6;
Deegan;0;0;5;0;0;0;0;6;0;0;0;6;
Keegan;29;28;27;29;27;30;21;24;29;22;19;16;
Alvin;11;8;5;5;0;8;9;7;5;5;0;10;
Finnegan;0;0;0;0;7;7;5;8;6;7;6;0;
Colby;67;68;34;39;28;15;19;26;24;25;22;13;
Cody;64;49;47;40;47;35;28;29;31;27;29;17;
Sahej;0;0;0;0;0;0;0;0;0;0;8;7;
Jayson;10;0;5;8;0;0;7;7;7;0;0;0;
Payton;6;10;7;7;13;8;7;13;11;7;5;8;
Albert;12;10;8;6;7;5;7;9;7;0;0;6;
Garret;5;7;0;0;6;0;0;0;0;0;0;0;
Archer;0;0;0;0;0;0;0;0;14;5;8;17;
Kristian;8;7;7;0;9;6;5;13;9;8;7;0;
Niall;0;0;0;0;0;6;0;0;0;0;0;0;
Jeevan;9;7;0;7;0;6;5;11;0;0;6;5;
Manroop;0;0;0;0;0;0;0;0;0;5;0;0;
Leon;11;5;14;0;0;8;13;14;13;9;11;17;
Jared;78;52;36;30;18;27;24;19;13;10;17;12;
Fateh;0;0;0;0;0;0;0;0;0;0;5;5;
Anderson;0;0;0;0;0;12;8;8;12;9;6;13;
Blair;5;5;0;0;0;0;0;0;5;0;0;0;
Zain;0;0;0;0;0;5;6;0;6;0;0;6;
Hugo;0;0;0;6;6;8;11;8;12;11;16;15;
Johnny;5;9;5;10;6;9;14;8;12;7;6;0;
Jeff;0;8;0;0;0;0;0;0;0;0;0;0;
Jeffrey;31;29;22;29;26;26;19;14;11;13;10;16;
Brandan;0;5;0;0;0;0;0;0;0;0;0;0;
Grayson;13;21;15;16;18;16;19;32;39;63;76;69;
Nikhil;5;0;0;5;0;5;6;0;8;7;0;7;
Josiah;11;21;19;17;19;15;33;20;30;25;17;16;
Marlon;5;5;5;5;0;0;0;0;0;0;0;0;
Frederick;0;9;5;0;5;6;5;5;7;0;6;9;
Roland;0;0;0;6;0;0;0;11;0;6;0;0;
Draven;0;0;0;0;0;0;0;0;6;0;0;0;
Myles;15;13;11;11;19;18;12;26;14;15;23;30;
Massimo;0;0;0;5;0;0;6;0;0;8;0;0;
Ace;0;0;0;0;0;0;0;0;0;6;0;0;
Hudson;9;11;17;25;21;26;43;44;62;68;83;88;
Ryden;0;0;0;0;0;0;0;0;0;0;6;0;
Brenden;21;25;13;14;7;12;9;9;12;0;6;0;
Rocco;0;0;0;5;5;5;9;10;10;0;5;7;
Jordin;0;0;0;6;0;0;0;0;0;0;0;0;
Shaun;8;6;10;0;6;7;7;0;6;12;0;0;
Jigar;0;0;0;0;0;0;0;0;0;5;0;0;
Lyric;0;0;0;0;0;0;0;0;0;0;5;6;
Tyce;0;0;0;0;0;0;0;5;7;5;0;0;
Davyn;0;0;0;0;0;0;0;0;0;0;0;5;
Gaurav;5;0;0;0;0;6;0;5;0;0;0;0;
Izaak;6;6;0;0;0;0;0;0;0;0;0;0;
Cohen;5;7;5;15;34;35;51;59;59;78;58;48;
Joseph;99;99;108;84;109;87;75;88;64;60;61;63;
Forrest;0;0;0;0;7;0;0;0;0;5;0;0;
Zayan;0;0;0;0;0;0;0;0;0;0;0;6;
Angad;0;0;0;0;0;6;10;13;13;10;12;11;
Norman;0;0;6;5;5;0;0;0;0;0;0;0;
Bruce;6;8;0;0;14;8;0;11;6;10;7;6;
Clayton;27;17;16;15;15;8;9;13;12;5;10;11;
Sterling;6;7;7;5;0;0;5;0;0;0;7;7;
Hayden;41;60;65;71;81;77;79;94;81;72;88;78;
Taylor;40;30;32;27;14;30;40;22;24;21;21;18;
Marco;22;19;15;16;11;20;12;17;10;14;13;16;
Roger;7;0;0;0;0;0;0;0;0;5;0;5;
Peyton;0;5;7;8;8;11;22;22;16;13;10;10;
Austin;118;114;129;112;103;110;113;98;82;90;99;83;
Hao;0;0;0;0;0;0;0;0;0;0;5;0;
Sahib;10;6;10;11;9;12;10;22;18;29;27;28;
Hassan;0;0;0;6;0;0;0;5;0;6;0;0;
Nihal;0;0;0;0;0;0;5;0;0;0;8;0;
Paxton;0;0;0;0;0;0;0;9;9;18;13;16;
Adrian;43;24;33;35;41;33;39;28;31;39;32;35;
Kavan;0;0;0;0;0;0;0;0;0;0;0;5;
Lukasz;0;0;0;0;0;0;0;0;0;0;5;0;
Parker;31;39;31;36;48;49;45;61;56;53;56;82;
Anthony;99;85;73;77;76;80;80;78;64;64;56;57;
Enoch;5;0;0;0;0;0;0;0;0;0;0;0;
Camden;0;0;0;0;0;0;0;9;5;0;8;0;
Ryder;10;9;11;41;58;60;93;87;108;102;128;124;
Jonah;26;24;29;34;31;28;31;52;28;35;34;44;
Jensen;0;0;0;0;0;0;0;0;0;0;6;9;
Amritpal;7;0;0;0;0;0;0;0;0;0;0;0;
Jace;9;0;8;11;15;18;10;18;20;22;34;47;
Mack;0;0;0;0;0;0;0;0;0;5;0;0;
Jonathon;7;5;5;8;0;0;6;5;0;0;0;0;
Ezra;8;6;6;6;13;12;17;12;24;21;23;21;
Kurtis;12;20;7;13;10;6;7;6;0;0;0;8;
Jagraj;0;0;6;0;0;0;0;0;0;0;0;0;
William;159;167;146;147;159;151;166;153;164;176;154;133;
Jayden;84;72;94;88;91;92;147;144;138;145;125;146;
Aedan;0;0;7;5;5;6;0;0;0;5;0;0;
Terrance;5;0;0;0;0;0;0;5;6;0;0;5;
Jack;91;95;111;122;143;134;173;158;148;137;166;163;
Brayden;56;81;80;75;65;74;94;65;69;73;76;74;
Devlin;0;0;0;0;0;0;0;5;0;5;0;0;
Kashton;0;0;0;0;0;0;0;0;0;6;0;0;
Damon;16;16;13;16;18;14;11;16;11;16;20;15;
Desmond;0;7;5;10;7;0;12;11;14;14;14;18;
Angelo;9;15;10;6;12;6;17;0;14;8;6;7;
Brody;35;29;36;40;45;45;60;73;63;49;49;46;
Owen;84;120;149;181;154;149;199;179;182;147;185;157;
Jakub;0;0;0;0;0;6;5;0;0;0;0;0;
Ernest;0;0;0;0;0;0;0;0;5;0;0;0;
Bryn;0;0;0;5;0;0;0;0;0;0;0;0;
Alistair;0;0;0;0;0;7;7;0;0;7;7;5;
Colten;6;0;8;0;8;14;6;7;14;19;6;11;
Jaskirat;10;6;0;5;7;6;0;0;0;0;0;0;
Quinten;0;5;8;0;5;9;8;0;10;0;5;5;
Karsen;0;0;0;0;0;0;0;0;0;6;0;0;
Atticus;0;0;0;0;0;7;0;10;0;7;9;13;
Bradley;32;32;31;35;24;20;21;18;14;15;27;21;
Abel;0;0;0;0;0;0;0;0;0;0;5;12;
Bryden;10;0;0;0;0;0;6;5;5;5;0;0;
Jacky;0;9;0;11;0;5;13;0;0;0;0;0;
Kieran;25;25;41;31;37;28;28;29;26;16;26;23;
Joe;0;6;0;0;0;0;5;5;0;0;0;0;
Connor;136;119;153;140;125;123;109;103;105;103;89;85;
Nathanial;0;0;0;0;0;0;0;0;0;5;0;0;
Russell;12;15;13;11;13;13;6;7;7;9;10;12;
Jamal;0;6;0;0;0;0;0;0;0;0;0;0;
Reese;7;11;10;9;9;0;0;7;7;0;0;0;
Jos;0;0;0;0;0;5;0;0;0;0;0;0;
Tanner;45;44;39;33;34;31;29;26;31;39;40;32;
Julian;33;36;20;31;40;37;41;41;45;32;42;43;
Skye;0;0;0;0;0;0;0;0;6;0;0;0;
Logan;157;152;151;158;153;187;201;207;217;209;190;203;
Julio;0;0;0;0;6;0;0;0;0;0;0;0;
Cash;0;0;0;0;0;14;15;20;22;21;25;20;
Arshdeep;8;15;11;7;0;0;7;8;0;0;0;0;
Aliah;0;0;0;0;0;0;0;0;0;1;0;0;
Raymond;15;14;14;12;13;15;16;15;13;12;5;11;
Corey;5;10;7;0;0;0;7;0;5;5;7;0;
Westin;0;0;0;0;0;0;0;0;0;0;0;6;
Etienne;6;0;0;0;0;0;0;0;0;0;0;0;
Calum;7;12;6;7;5;0;5;6;7;8;7;6;
Conor;12;9;10;14;0;5;8;8;6;7;0;0;
Ruben;0;0;6;0;0;0;0;0;5;0;0;0;
Leighton;0;0;0;0;0;0;0;5;6;6;0;0;
Torin;0;0;0;0;0;0;6;9;0;0;6;0;
Aaden;0;0;0;0;0;0;0;9;13;0;0;0;
Anson;14;9;9;9;7;15;5;0;6;9;9;6;
