Theo;0;0;0;0;5;7;14;12;9;12;15;25;34.8019328717;
Eason;0;0;0;0;0;0;0;0;0;0;0;8;5.83144854715;
Morgan;17;12;17;23;23;20;21;17;14;16;8;19;18.471191147;
Gian;0;0;0;0;0;0;5;0;0;0;0;0;0;
Talan;0;0;0;0;0;0;0;5;0;0;0;0;0;
Alfred;0;0;0;0;0;0;0;0;0;8;0;0;3.97899011404;
Emile;0;0;0;0;0;0;0;0;0;6;0;0;2.98424258339;
Desmond;0;7;5;10;7;0;12;11;14;14;14;18;26.6774212203;
Isaac;108;76;90;80;79;81;93;104;102;99;89;82;72.2041887694;
Edgar;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Cooper;20;18;20;32;34;40;46;45;39;62;52;67;112.172960627;
Kane;5;7;5;5;5;0;8;14;22;12;17;19;21.3318855259;
Beau;0;0;0;0;5;0;0;7;0;8;6;8;18.4552745739;
Isaak;7;0;0;0;0;0;0;0;0;0;5;0;0;
Keegan;29;28;27;29;27;30;21;24;29;22;19;16;10.0586509586;
Gurtej;5;0;0;0;5;0;0;0;0;0;0;0;0;
Jordin;0;0;0;6;0;0;0;0;0;0;0;0;1.39484236882;
Aden;5;8;6;0;10;14;11;7;0;0;7;7;5.02842337752;
Gary;6;7;0;8;6;0;0;8;0;0;0;0;0;
Jayson;10;0;5;8;0;0;7;7;7;0;0;0;0;
Aditya;0;0;0;0;5;0;0;0;0;0;0;5;5.44292960844;
Jeremiah;15;17;15;8;11;13;16;11;11;9;16;14;8.47318881001;
Atticus;0;0;0;0;0;7;0;10;0;7;9;13;19.6841237501;
Harjap;0;0;0;0;0;5;0;7;0;6;0;0;0;
Gavyn;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Ira;0;0;0;0;0;0;0;0;0;0;5;5;8.01056566468;
Dhruv;0;0;0;0;0;0;0;0;5;0;0;0;0;
Huxley;0;0;0;0;0;0;0;0;7;0;5;9;12.7826314183;
Bryce;26;29;32;36;21;24;22;20;20;14;15;20;4.38490362676;
Kason;0;0;0;0;0;0;0;6;0;0;0;5;1.47305985749;
Cedric;0;0;0;0;0;0;5;7;5;7;6;6;7.03341600297;
Zi;0;0;0;0;0;0;0;0;0;0;0;7;5.10251754972;
Tate;10;5;8;10;6;7;13;0;6;6;10;18;16.7725612514;
Kael;0;5;0;0;0;13;9;15;9;8;8;8;10.079952678;
Manvir;0;10;6;10;7;8;7;0;5;0;0;6;6.19384314275;
Callum;30;31;25;27;19;25;47;26;31;38;39;42;41.0689754572;
Keerat;0;0;0;0;0;0;0;0;5;0;0;0;0;
Ellis;0;0;0;0;0;0;0;0;0;7;5;6;13.1959949118;
Easton;6;5;0;7;8;9;12;16;20;22;40;33;71.77485358;
Tariq;0;0;5;0;0;0;0;0;0;0;0;0;0;
Krish;0;0;0;0;0;5;11;7;0;0;0;0;0;
Oren;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Quintin;0;0;6;7;10;7;7;6;12;6;7;5;16.0647528583;
Raiden;0;0;0;6;5;6;10;0;7;7;8;10;20.8941636145;
Sasha;0;6;5;0;5;0;7;5;0;0;0;0;0;
Matthias;7;10;10;7;8;9;12;15;8;9;8;10;6.73937463095;
Nick;0;0;0;7;0;0;0;5;0;7;0;0;3.54850527162;
Bradley;32;32;31;35;24;20;21;18;14;15;27;21;17.0562993844;
Nico;5;5;8;7;11;6;8;5;13;12;12;16;25.007544571;
Caius;0;0;0;0;0;0;0;0;5;7;0;0;3.54594077246;
Micah;15;14;18;22;17;17;26;47;39;37;39;39;51.3922577246;
Nash;0;0;5;0;8;8;7;8;12;18;17;17;41.0148394185;
Wade;5;9;0;0;0;5;0;5;8;6;9;6;1.86154246691;
Anoop;0;0;6;0;0;0;0;6;0;0;0;0;0;
Rory;7;9;6;11;13;13;8;11;5;7;16;11;18.1459893613;
Nicholas;237;233;194;186;179;145;154;112;108;93;74;95;0;
Cash;0;0;0;0;0;14;15;20;22;21;25;20;36.4914039584;
Iain;0;0;0;6;0;5;0;0;0;0;0;0;3.83012555028;
Boaz;0;0;0;0;0;0;0;0;0;0;0;6;4.37358641506;
Jarrett;14;0;5;0;0;0;0;0;0;0;0;0;0;
Giovanni;0;0;0;0;0;7;0;0;0;12;8;0;15.6507040842;
Tai;0;0;0;6;0;6;0;0;0;0;0;0;4.05383750345;
Harjas;0;0;0;0;5;0;0;0;0;0;0;0;2.65318089073;
Konnor;0;6;0;0;0;0;0;0;7;0;0;0;0;
Deacon;0;0;0;0;0;0;7;7;8;6;0;0;0.375559712295;
Lawrence;8;11;11;9;11;5;8;8;5;5;8;11;8.31853048667;
Garret;5;7;0;0;6;0;0;0;0;0;0;0;0;
Peter;39;33;27;31;34;35;28;26;26;35;32;24;30.1022958048;
Lane;7;5;10;5;6;11;13;16;6;7;10;10;9.29589269613;
Arav;0;0;0;0;0;0;0;0;0;5;0;0;2.48686881901;
Emilio;0;0;5;7;12;6;5;7;5;0;6;0;11.5257311389;
Mackenzie;30;18;9;14;10;11;9;15;7;5;5;0;0;
Manraj;13;13;12;10;13;10;16;15;14;16;11;14;11.0975257226;
Maverick;0;0;0;0;0;0;7;0;10;7;10;10;20.843771412;
Marco;22;19;15;16;11;20;12;17;10;14;13;16;6.36686298018;
Jayden;84;72;94;88;91;92;147;144;138;145;125;146;148.139502595;
Harjan;0;0;0;0;0;0;0;0;5;0;0;0;0;
Karl;0;12;8;9;12;0;5;0;7;0;6;5;5.61473732538;
Leonardo;0;5;0;6;7;5;7;6;15;6;15;8;22.7932858625;
Anmol;12;0;6;9;0;0;0;6;0;0;0;0;0;
Lucien;0;0;0;0;0;0;6;0;0;7;0;0;0;
Terence;6;0;6;0;0;0;0;0;0;5;0;0;0;
Aidan;106;141;148;118;114;125;95;84;61;57;60;50;0;
Coleton;0;0;0;0;0;0;0;0;6;0;0;0;0;
Neil;0;10;8;7;5;0;5;6;5;6;5;10;7.19370338908;
Nolan;55;49;75;64;75;78;77;61;80;57;62;73;88.648167974;
Zayden;0;0;0;0;0;0;0;0;8;5;7;7;13.9661388291;
Taran;0;0;0;7;5;5;0;0;0;0;0;0;4.44855936608;
Niklas;0;0;0;0;0;0;0;0;0;5;0;0;2.48686881901;
Kolton;7;0;0;0;0;0;9;0;9;10;0;6;0.134337065178;
Ashton;33;21;67;58;61;54;50;63;51;51;50;35;68.7762932206;
Conner;17;13;19;17;26;10;16;13;20;12;18;10;16.436839835;
Norman;0;0;6;5;5;0;0;0;0;0;0;0;1.01469612717;
Jameson;0;0;5;0;0;0;0;0;0;0;8;7;12.6116712644;
Colton;55;42;42;39;38;39;39;47;49;56;58;46;51.7221106754;
Chris;0;6;0;0;0;5;6;7;6;8;0;8;3.345291615;
Brantley;0;0;0;0;0;0;0;0;0;0;0;8;5.83144854715;
Ezra;8;6;6;6;13;12;17;12;24;21;23;21;45.2368293722;
Angus;27;18;24;11;16;17;26;17;28;9;21;12;0.71329117526;
Johannes;0;0;0;0;0;0;0;5;0;0;0;0;0;
Yuvraj;0;0;0;10;9;6;12;17;15;16;15;19;42.4708898956;
Kesler;0;0;0;0;0;0;0;0;10;11;45;19;63.2372702945;
Jujhar;0;0;5;0;0;0;0;0;0;0;5;8;10.953000451;
Julio;0;0;0;0;6;0;0;0;0;0;0;0;3.18381707431;
Dallas;13;11;11;14;14;13;11;22;18;9;9;6;2.02595138766;
Austen;0;7;0;6;0;0;0;0;5;7;5;0;4.12787118527;
Fredrick;0;0;0;0;0;0;0;0;5;0;0;0;0;
Oscar;13;13;20;18;27;28;22;33;31;37;30;42;71.9496290872;
Raphael;7;0;7;0;5;6;0;11;0;6;9;11;13.220304113;
Arian;0;0;0;0;0;0;5;0;5;0;0;0;0;
Rylan;22;24;23;19;49;58;53;57;66;62;65;67;116.756811016;
Kenny;5;8;6;6;8;7;5;0;0;0;0;0;0;
Jase;0;0;0;10;0;0;0;0;5;0;0;14;17.3587061302;
Arthur;5;14;7;6;11;11;7;12;9;9;15;16;19.8056674058;
Dakoda;0;0;0;0;6;0;0;0;0;0;0;0;3.18381707431;
Martin;29;15;22;17;10;13;15;18;21;19;6;21;0;
Gurshan;0;9;5;0;19;17;13;20;11;9;15;12;23.2108140045;
Brandan;0;5;0;0;0;0;0;0;0;0;0;0;0;
Evan;113;116;123;147;152;133;134;148;140;128;128;119;154.089683483;
Tom;0;0;0;5;0;0;0;0;0;0;5;0;4.84567296716;
Alden;0;0;0;0;0;0;5;0;0;5;5;0;7.88612410751;
Romeo;0;0;0;0;0;0;6;0;0;0;6;6;8.21091215127;
Ishaan;0;5;6;0;11;8;22;28;14;14;25;17;26.9444714947;
Sam;8;14;11;17;21;26;15;12;11;23;16;15;30.8298668084;
Brian;59;55;39;33;29;33;33;21;20;12;16;11;0;
Jakob;43;43;33;40;33;30;34;37;39;32;21;19;1.46968378034;
Sawyer;9;11;9;7;10;14;30;29;43;37;40;42;46.2931740221;
Karan;8;10;0;8;9;7;6;0;5;8;0;0;0.940113824156;
Lee;0;6;0;0;0;6;0;6;0;0;0;0;0;
Terrance;5;0;0;0;0;0;0;5;6;0;0;5;0;
Shaun;8;6;10;0;6;7;7;0;6;12;0;0;0;
Rohan;6;13;11;15;15;12;19;15;10;14;13;19;23.2271991527;
Tysen;0;0;0;0;6;0;0;0;0;0;0;0;3.18381707431;
Leo;10;17;17;27;27;27;23;29;35;33;57;69;110.855914363;
Harjot;11;7;0;5;8;6;8;5;5;0;0;0;0;
Gibson;0;0;0;0;0;5;0;0;0;6;0;0;6.38273100936;
Navjot;0;6;0;0;0;0;0;0;0;0;0;0;0;
Maksim;0;0;0;0;0;0;0;5;0;9;6;8;16.3341537245;
Karim;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Logan;157;152;151;158;153;187;201;207;217;209;190;203;212.132785152;
Tristan;62;67;61;60;79;90;101;127;92;95;80;64;72.0849013141;
Paramveer;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Zaiden;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Braydon;14;12;12;7;9;6;11;15;6;7;7;0;0;
Seamus;6;0;9;9;7;9;11;5;8;0;0;5;1.59408795839;
Justice;7;10;5;0;6;8;9;13;5;6;6;0;0;
Geoffrey;8;9;7;0;6;6;5;5;0;0;0;0;0;
Aaron;79;84;84;51;71;80;72;71;61;74;69;64;43.9792860969;
Maddox;0;0;5;6;14;16;14;10;14;9;25;19;43.254044181;
Jacob;287;257;252;268;222;235;253;210;225;263;200;168;119.786388967;
Garrett;20;22;17;22;10;14;13;14;6;12;7;0;0;
Gurtaj;0;0;0;5;0;0;0;0;6;0;0;6;6.14377792446;
Dakota;34;30;21;19;14;15;11;11;8;9;11;0;0;
Kenyon;0;0;0;0;0;0;5;0;0;0;0;0;0;
Bryn;0;0;0;5;0;0;0;0;0;0;0;0;1.16236870487;
Griffin;29;18;22;20;24;29;32;33;43;29;30;31;30.9367830955;
Preston;13;9;10;21;16;19;32;28;35;26;42;34;63.845306945;
Lewis;6;6;5;0;0;6;9;9;5;7;16;11;12.6242593186;
Ronald;10;0;7;8;9;0;0;8;0;6;0;7;6.59058586026;
Jude;0;5;8;15;12;8;16;32;33;32;33;34;62.4640151973;
Josh;10;13;12;8;13;14;11;8;6;8;5;0;0;
Eli;8;12;20;14;16;19;23;41;39;66;66;69;130.133567152;
Hassan;0;0;0;6;0;0;0;5;0;6;0;0;2.897040123;
Elias;14;13;20;13;27;18;20;17;25;24;33;30;51.8053519149;
Elliot;11;12;8;8;14;18;19;18;21;24;23;42;49.3538918795;
Jayce;0;6;0;0;0;0;7;13;9;12;12;12;11.5719560935;
Hamza;0;5;0;0;0;0;5;0;6;0;0;7;0.239617809948;
Sukhman;6;10;6;10;9;9;0;9;6;5;0;6;1.03910936908;
Ewan;5;12;15;10;12;17;20;21;19;16;15;25;24.2995082802;
Jasraj;5;0;0;0;0;0;7;0;6;0;5;5;3.57673508225;
Hugh;0;5;6;6;0;0;0;0;0;6;0;6;3.63978397545;
Ben;8;14;15;17;18;12;18;28;15;17;17;13;17.094633738;
Bennett;0;7;5;6;9;11;12;13;11;8;18;28;36.0599334727;
Robert;63;59;60;61;61;49;57;56;45;43;38;45;15.3490087216;
Walker;6;0;0;6;7;0;8;9;5;9;8;15;19.7947022205;
Anders;0;0;0;0;0;0;0;6;8;0;0;0;0;
Nathaniel;50;46;48;50;52;58;59;67;58;55;57;58;63.1046303009;
Jerry;0;11;5;12;10;7;7;8;6;0;0;0;0;
Aaryan;0;0;0;0;0;0;0;0;8;10;7;0;10.3205529976;
Tatum;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Adam;127;129;111;126;101;106;78;87;88;83;68;95;18.3951428274;
Ryland;0;5;0;10;5;14;16;10;15;11;8;5;12.4740321482;
Francis;7;13;11;16;6;7;9;9;7;10;7;8;5.20250478124;
Anton;7;0;7;0;0;5;8;5;5;0;0;0;0;
Jacky;0;9;0;11;0;5;13;0;0;0;0;0;0;
Trevor;51;63;55;56;43;30;32;31;17;21;33;20;0;
Anson;14;9;9;9;7;15;5;0;6;9;9;6;9.08802340532;
Jonas;8;17;0;9;13;31;16;27;14;9;12;9;11.1200558247;
Mayson;0;0;0;0;0;0;0;0;0;0;5;5;8.01056566468;
Titus;0;0;0;0;6;0;0;0;0;0;5;0;6.39024074007;
Shamus;6;0;0;7;0;0;0;0;0;0;0;0;0;
Ranbir;0;0;0;0;0;0;0;0;0;0;0;6;4.37358641506;
Kody;8;6;0;6;7;0;7;8;6;0;6;5;0.569751379092;
Kyran;0;0;5;0;0;0;0;0;0;0;0;0;0;
Andreas;0;0;6;0;0;9;0;7;7;0;6;0;1.45630657923;
Ronan;13;7;10;17;16;13;12;18;22;13;10;24;25.2825548195;
Stephen;27;19;24;16;13;19;18;10;15;9;13;10;0;
Issac;0;0;0;0;0;0;0;0;8;7;8;0;9.72563608266;
Abraham;0;0;0;0;0;0;8;5;7;0;7;5;5.50800758364;
Ansh;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Lucius;0;0;0;0;0;0;0;5;0;0;0;0;0;
Tyrell;11;8;7;6;8;7;9;0;5;0;0;0;0;
Darius;12;14;20;10;15;23;21;17;22;20;14;7;8.84464796542;
Eddie;0;6;0;0;0;0;5;0;0;0;0;0;0;
Bryson;12;8;10;9;9;7;8;9;7;14;16;8;15.168009789;
Emmett;0;6;12;8;6;10;9;16;19;25;33;34;63.1200267495;
Jay;11;6;5;5;6;8;7;13;12;10;7;8;5.47371487612;
Jax;0;0;0;0;0;0;0;0;6;11;15;21;38.7074029477;
Calvin;23;21;19;13;22;14;17;21;19;22;17;13;8.76173446207;
Luke;57;79;87;77;79;88;63;75;83;69;80;81;93.5245696382;
Kailen;0;0;0;0;0;0;0;6;0;0;0;0;0;
Luka;6;11;11;22;0;17;10;21;20;17;24;24;34.3772094716;
Kadyn;0;0;0;6;0;0;0;0;5;0;0;0;1.25941192111;
Shahil;0;0;0;0;5;0;0;0;0;0;0;0;2.65318089073;
Santiago;0;0;0;0;0;6;6;16;9;7;8;6;6.83234535386;
Kasen;0;0;0;0;0;0;0;0;0;0;5;5;8.01056566468;
Aryan;0;5;7;12;5;20;25;16;24;12;21;23;35.882832049;
Lorenzo;8;0;0;6;8;0;8;0;8;8;8;9;18.0741891299;
Kaden;26;29;38;45;56;54;45;40;42;34;35;30;57.291461821;
Jakub;0;0;0;0;0;6;5;0;0;0;0;0;0.773439308293;
Kaelan;5;6;5;6;0;5;0;9;0;0;0;0;0;
Nihaal;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Emil;0;0;5;0;0;0;0;0;0;0;0;0;0;
Harkaran;5;0;5;0;0;0;0;0;0;0;0;0;0;
Tyson;59;64;70;57;58;65;80;89;69;66;67;53;50.1462575586;
Julian;33;36;20;31;40;37;41;41;45;32;42;43;48.6645217419;
Benjamin;198;186;193;192;172;196;181;194;195;210;209;176;196.336445833;
Tanvir;6;0;5;0;0;0;0;0;0;0;0;0;0;
Trystan;0;0;5;0;5;0;0;0;0;0;0;0;1.31847406847;
Myles;15;13;11;11;19;18;12;26;14;15;23;30;33.3182244184;
Jamal;0;6;0;0;0;0;0;0;0;0;0;0;0;
Trey;17;17;15;14;19;13;7;9;14;9;11;8;6.21834150896;
Stefano;0;0;0;0;7;0;0;6;0;0;0;0;1.76797468767;
Prince;0;0;0;0;0;0;0;5;0;0;0;0;0;
Sunny;0;5;5;7;0;0;0;0;5;5;6;0;3.62814745206;
Braxton;5;0;0;9;6;11;8;11;10;12;11;10;24.1741351592;
Leroy;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Duncan;11;18;11;16;17;12;17;12;10;14;9;11;9.48279544726;
Masen;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Karanveer;0;0;0;8;6;0;0;0;0;0;6;0;7.25702707441;
Daniel;173;159;162;166;174;184;180;150;152;169;131;150;139.094849202;
Ekamjot;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Tiger;0;0;0;0;0;0;0;0;0;8;0;0;3.97899011404;
Kyle;133;144;116;109;102;78;66;61;61;55;62;52;0;
Aliah;0;0;0;0;0;0;0;0;0;1;0;0;0.497373764255;
Blair;5;5;0;0;0;0;0;0;5;0;0;0;0;
Nathanial;0;0;0;0;0;0;0;0;0;5;0;0;2.48686881901;
Declan;13;23;22;30;37;32;42;39;36;28;73;64;108.059917526;
Rhys;24;15;17;21;16;24;31;33;32;35;34;42;48.9464032156;
Jeremy;62;50;49;43;37;37;36;30;28;34;25;37;0;
Jimmy;7;7;8;6;9;5;6;6;0;0;0;5;0;
Waylon;0;0;0;0;0;5;0;0;8;5;5;7;15.7538137213;
Hank;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Karanvir;10;0;0;5;0;0;0;0;0;0;0;0;0;
Ajay;0;6;8;7;8;0;0;0;5;6;0;0;0.911794600618;
Brodie;14;16;16;18;11;23;13;18;20;12;15;12;8.56361399324;
Linden;6;7;14;18;15;19;38;40;58;53;64;35;91.3513424546;
Benson;7;0;0;0;8;0;7;0;0;0;5;13;10.2831853144;
Daylen;0;0;0;6;0;0;0;0;0;0;0;0;1.39484236882;
Roberto;6;0;0;0;0;0;0;0;0;0;0;0;0;
Brennan;11;21;21;15;17;15;13;17;16;9;9;13;2.44653440045;
Trenton;7;12;11;17;0;11;7;9;16;5;0;0;0;
Emanuel;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Bentley;0;0;0;0;0;0;0;0;8;28;42;72;112.184136283;
Abdullah;0;7;0;7;5;0;6;5;0;7;5;5;9.95075147701;
Rylee;0;6;0;6;0;0;0;0;0;0;6;0;2.79161798694;
Ariel;0;0;5;0;0;0;0;0;0;0;0;0;0;
Eric;90;105;96;82;63;75;60;56;46;63;49;42;0;
Franklin;5;0;0;0;0;0;0;0;5;0;0;0;0;
Tristin;14;9;0;7;7;5;0;5;8;5;0;0;0;
Tanner;45;44;39;33;34;31;29;26;31;39;40;32;28.3861071086;
Rylen;0;0;0;0;0;0;0;6;0;6;6;0;6.2110409159;
Corbin;12;14;11;10;10;17;18;19;26;22;21;20;21.2286754588;
Mathieu;0;7;0;0;0;0;0;0;6;0;0;0;0;
Hugo;0;0;0;6;6;8;11;8;12;11;16;15;34.4864250173;
Wyatt;32;48;40;63;59;67;68;78;88;69;77;90;138.499120472;
Ray;0;0;0;0;0;6;0;6;0;0;0;0;0;
Marvin;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Jordan;172;166;151;115;126;115;109;86;72;66;67;55;0;
Brett;25;25;33;22;16;10;14;14;11;10;5;8;0;
Addison;5;6;5;5;0;0;0;6;0;0;0;0;0;
Gagandeep;5;0;0;0;0;0;0;0;0;0;0;0;0;
Max;37;33;43;44;45;35;54;48;64;62;75;55;95.2429460826;
Julius;0;0;0;0;7;10;0;0;0;0;7;0;9.35399190398;
Dreyden;0;0;0;0;0;0;0;5;0;0;0;0;0;
Gregor;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Nikola;0;9;0;8;0;0;0;0;0;0;0;0;0;
Arjun;20;25;23;33;39;32;39;36;34;26;31;46;53.3726575636;
Matteo;25;24;30;25;29;28;26;27;30;30;39;21;36.9005866625;
Brandon;168;142;109;115;97;80;66;73;68;60;56;41;0;
Mat;0;0;0;0;0;0;0;5;0;0;0;0;0;
Derek;32;31;23;28;19;24;29;18;24;19;19;24;7.71162425398;
Troy;21;13;14;16;21;12;19;11;12;9;19;17;16.4415697832;
Damien;14;12;19;9;19;17;29;22;27;24;21;22;23.144078824;
Hao;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Uzair;0;0;0;0;0;0;0;0;6;0;0;0;0;
Keenan;12;15;14;17;15;22;16;16;16;14;12;17;17.353337105;
Ian;48;35;47;32;44;46;39;31;44;41;29;42;33.0533428353;
Bryden;10;0;0;0;0;0;6;5;5;5;0;0;0;
Gurvir;9;6;0;5;7;0;6;9;0;0;6;0;0;
Eliot;0;0;0;0;0;0;0;0;0;7;0;0;3.48161633423;
Marley;0;0;0;0;0;0;5;0;0;5;0;0;0.0946098918513;
Shea;5;0;0;0;0;0;14;10;0;7;6;7;6.17282597641;
Gideon;0;0;0;0;6;0;8;0;5;10;7;10;22.4045965531;
Marc;9;5;9;10;0;8;6;0;6;0;10;7;7.64490657546;
Zack;0;0;0;0;0;0;0;5;0;6;6;9;15.7707655133;
Erik;27;32;27;13;16;21;21;28;21;24;20;15;3.02121728648;
Axton;0;0;0;0;0;0;0;0;0;0;0;7;5.10251754972;
Donovan;19;11;14;12;8;16;12;11;10;9;5;9;0;
Hayden;41;60;65;71;81;77;79;94;81;72;88;78;128.887035726;
Karman;0;0;0;0;0;0;0;6;9;0;0;5;0.619500766829;
Mark;46;43;35;26;24;21;19;27;25;12;20;18;0;
Aubrey;0;0;0;0;5;0;0;0;0;5;0;0;4.78882204623;
Etienne;6;0;0;0;0;0;0;0;0;0;0;0;0;
Ekam;0;0;0;5;0;0;7;0;6;11;8;6;17.2252753896;
Tobin;0;0;0;0;0;0;0;0;0;0;0;11;8.01824167393;
Elijah;36;66;53;58;51;60;49;65;73;58;67;70;80.2763618541;
Davis;11;7;10;11;8;9;5;10;11;10;8;8;8.04313633717;
Edric;0;0;0;0;0;0;0;0;5;0;0;0;0;
Baron;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Colby;67;68;34;39;28;15;19;26;24;25;22;13;0;
Carter;70;77;64;81;91;133;103;112;141;106;161;128;222.751991098;
Jackson;84;83;86;74;75;95;104;102;132;119;142;113;155.720836606;
Reece;19;15;9;15;13;15;9;9;9;0;5;10;0;
Grayson;13;21;15;16;18;16;19;32;39;63;76;69;133.852720893;
David;114;105;105;105;87;99;87;80;95;71;83;74;28.1660848787;
Nelson;5;16;8;7;11;11;0;0;0;0;0;5;0.469404578035;
Landyn;0;0;0;0;0;0;5;0;6;6;10;6;17.425785716;
Miguel;10;13;14;10;10;9;9;7;8;8;14;9;9.98831570171;
Merrick;0;0;0;0;0;0;0;0;0;0;0;7;5.10251754972;
Sloan;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Davin;9;5;5;8;6;5;7;6;12;0;6;5;0;
Shayan;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Maximus;9;6;9;9;16;13;19;13;14;13;20;32;38.7014047881;
Cyrus;10;12;15;9;10;14;14;14;17;17;14;22;19.3342874006;
Jagroop;0;5;5;0;0;0;0;0;0;0;0;0;0;
Dominick;7;11;8;0;10;14;10;6;7;7;8;8;7.12443594904;
Camron;0;0;0;0;0;0;5;0;0;0;0;0;0;
Balkaran;0;0;0;0;5;0;0;0;0;0;0;0;2.65318089073;
Francesco;5;0;0;0;5;5;0;0;0;0;0;0;0;
Jeevan;9;7;0;7;0;6;5;11;0;0;6;5;0;
Ciaran;0;0;0;0;0;0;0;5;0;0;0;0;0;
Zavier;0;0;0;0;0;0;0;0;6;0;0;0;0;
Chase;38;47;41;52;43;48;68;77;82;86;67;72;91.2165715447;
Kohl;5;0;0;0;0;0;0;5;0;0;0;0;0;
Sameer;5;0;0;0;5;0;6;5;0;0;0;0;0;
Knox;0;0;0;0;0;0;0;0;0;9;9;8;19.2013925775;
Jonah;26;24;29;34;31;28;31;52;28;35;34;44;44.6333525372;
Juan;0;5;5;0;0;6;0;0;0;7;0;0;0.455498672089;
Kaylan;0;0;0;0;5;0;0;0;0;0;0;0;2.65318089073;
Yousef;0;0;0;0;0;0;0;5;9;0;0;5;0.784212991733;
Alexandre;9;10;0;9;7;5;7;0;8;10;14;8;18.3325960887;
Skye;0;0;0;0;0;0;0;0;6;0;0;0;0;
Marko;6;10;5;7;8;14;6;0;6;9;7;8;12.1831108257;
Bodhi;0;0;0;0;0;6;0;6;6;7;7;6;16.700991218;
Marcus;76;62;71;90;70;70;90;88;95;86;92;85;104.485462719;
Maximillian;0;0;6;0;8;0;0;0;0;0;0;0;2.78763619473;
Gerard;0;0;5;0;0;0;0;0;0;0;0;0;0;
Lucas;89;121;129;139;138;174;183;208;197;216;219;231;374.243468185;
Jagraj;0;0;6;0;0;0;0;0;0;0;0;0;0;
Sehaj;0;0;0;0;0;0;0;0;0;5;6;7;13.8941346115;
Parmvir;5;0;0;0;0;0;0;0;0;0;0;0;0;
Devlin;0;0;0;0;0;0;0;5;0;5;0;0;0.741997876414;
Nihal;0;0;0;0;0;0;5;0;0;0;8;0;6.68250114506;
Gaurav;5;0;0;0;0;6;0;5;0;0;0;0;0;
Adriano;0;0;0;5;0;0;5;0;0;0;5;0;6.85075417093;
Farhan;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Ken;6;8;0;0;0;0;0;6;0;5;0;0;0;
Samir;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Bruno;0;0;0;0;5;0;0;0;5;0;0;0;2.67705514225;
Niko;0;5;0;0;0;7;0;8;8;13;7;7;12.7834374144;
Braedon;5;0;6;8;0;6;0;6;0;0;0;0;0;
Layton;0;0;0;0;0;0;8;6;0;6;0;0;0;
Blake;40;49;32;29;24;40;57;53;60;53;73;86;82.821722207;
Jovin;0;0;0;0;0;5;5;0;0;0;5;0;4.33547397034;
Ricky;10;14;6;11;5;5;6;0;0;0;0;0;0;
Talon;9;7;0;5;8;5;6;11;7;8;7;7;6.23688235328;
Jackie;0;8;0;0;0;0;0;0;0;0;0;0;0;
Braiden;7;13;8;10;6;9;7;11;6;6;5;0;0;
Dexter;6;6;11;6;7;8;10;21;19;15;13;23;18.1438212362;
Anthony;99;85;73;77;76;80;80;78;64;64;56;57;22.7044078085;
Harley;6;5;6;0;5;8;5;7;5;9;0;9;3.57293492396;
Bill;6;0;0;0;0;0;0;0;0;0;0;0;0;
Beck;0;0;0;0;5;0;0;0;0;0;0;0;2.65318089073;
Nikita;0;0;0;0;0;0;0;0;5;0;0;0;0;
Rocky;0;0;0;0;0;0;0;5;0;5;0;0;0.741997876414;
Lloyd;0;0;0;0;5;0;0;0;0;0;0;0;2.65318089073;
Laurence;0;0;0;0;0;5;0;0;0;0;0;0;1.11351612759;
Jin;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Harry;0;9;5;6;5;9;7;9;6;8;11;9;17.3980449108;
August;0;0;0;0;0;0;0;0;6;12;7;6;16.0046719196;
Raymond;15;14;14;12;13;15;16;15;13;12;5;11;2.68103113851;
Rex;0;0;0;0;0;0;0;0;0;6;0;6;9.6818729173;
Syed;0;0;0;0;0;0;6;5;0;0;6;0;2.08946730003;
Jalen;10;10;6;7;12;0;0;0;0;5;0;0;0;
Greyson;6;0;0;0;0;0;9;10;8;10;26;26;38.9021992992;
